,Station,Previous Station Code,Up/Down Line,Day of Week,Hour,Minute,Number of Transfer,GetIn_cnt,GetOut_cnt,PrevCongestion0,PrevCongestion1,PrevCongestion2,PrevCongestion3,PrevCongestion4,PrevCongestion5,PrevCongestion6,PrevCongestion7,PrevCongestion8,PrevCongestion9,sin_time,cos_time,sin_minute,cos_minute,Route Code_0.0,Route Code_1.0,Route Code_2.0,Route Code_3.0,Route Code_4.0,Route Code_5.0,Fast Transfer0,Fast Transfer1,Fast Transfer2,Fast Transfer3,Fast Transfer4,Fast Transfer5,Fast Transfer6,Fast Transfer7,Fast Transfer8,Fast Transfer9,Fast Get Off0,Fast Get Off1,Fast Get Off2,Fast Get Off3,Fast Get Off4,Fast Get Off5,Fast Get Off6,Fast Get Off7,Fast Get Off8,Fast Get Off9
2874,204,204,0,1,9,0,1.0,36.83498505271031,268.13546901850856,56.333333333333336,75.33333333333333,84.0,107.33333333333331,79.0,85.66666666666667,94.0,66.33333333333333,74.33333333333333,81.33333333333333,0.7071067811865476,-0.7071067811865475,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
27975,234,234,1,4,8,10,2.0,2378.73144969686,1847.7801475148087,66.0,79.0,94.0,127.0,115.0,113.0,114.0,108.0,105.0,89.0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
12736,219,219,0,3,7,20,0.0,182.84225956133287,1655.378840726432,59.8,52.4,54.6,61.8,49.2,50.4,54.6,46.2,37.8,48.2,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4229,206,206,0,0,10,50,1.0,465.9683434330608,295.0370962856096,16.0,23.0,27.0,26.0,26.5,26.0,27.0,21.0,19.0,18.5,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
26196,242,242,0,2,10,50,0.0,238.34385350539867,101.8996180002232,11.5,13.75,17.0,15.75,18.0,20.25,14.75,16.75,12.5,7.5,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11666,217,217,0,2,8,10,0.0,720.1368853837521,275.36291254458166,62.75,51.5,58.75,50.5,54.75,57.75,51.75,42.25,35.25,39.25,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
22104,237,237,0,0,6,50,1.0,186.8202883488809,140.6527613460448,24.0,34.0,28.0,24.0,24.0,26.0,30.0,25.0,21.0,25.0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
20778,233,233,0,3,6,50,1.0,519.8276075146873,179.54898109760146,48.0,52.333333333333336,49.16666666666666,49.16666666666666,38.5,32.166666666666664,39.5,41.66666666666666,37.333333333333336,51.333333333333336,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
16185,225,225,1,2,9,40,0.0,49.88218624091472,61.55977308271007,15.0,19.5,19.0,22.5,22.5,24.0,20.0,17.0,12.5,7.5,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13061,220,220,1,3,9,20,1.0,152.29983071728412,570.6219169771351,43.5,61.5,67.5,77.5,82.0,80.0,76.0,63.5,54.0,48.5,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26941,230,230,1,3,6,40,1.0,729.7518523232908,195.32637773954312,13.0,16.2,15.2,20.2,14.2,20.2,26.2,23.2,13.0,12.0,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6634,209,209,0,1,9,30,0.0,33.06639190306999,78.88075895305204,43.0,48.0,58.0,51.0,47.0,46.0,43.0,37.0,38.0,39.0,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
24356,240,240,0,0,7,0,0.0,289.0998161629905,284.14425365687083,9.0,14.0,11.0,12.0,9.0,10.0,11.0,10.0,8.0,6.0,0.9659258262890684,-0.2588190451025206,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
18618,229,229,1,1,8,40,0.0,915.830562536078,203.0364619596853,31.0,32.0,34.0,38.0,37.0,39.0,44.0,36.0,27.0,23.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14507,222,222,0,0,9,50,1.0,416.89695594429367,1174.9968007588857,69.5,73.5,98.0,118.83333333333331,113.0,102.0,106.83333333333331,91.16666666666669,81.33333333333333,58.5,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7484,210,210,0,2,10,0,0.0,258.92340299427286,530.0430619932511,21.5,27.5,33.5,29.5,31.5,29.5,31.5,32.5,23.5,24.0,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
4520,207,207,1,4,7,40,0.0,606.4093649631517,187.0348549510693,80.66666666666667,77.66666666666667,73.66666666666667,78.66666666666667,83.66666666666667,70.66666666666667,68.5,75.66666666666667,62.66666666666666,64.66666666666667,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20453,233,233,1,3,10,10,1.0,995.2956013778096,344.5824982703786,15.6,18.6,20.8,22.8,23.0,26.0,27.0,22.0,19.6,12.4,0.4999999999999999,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
7080,210,210,0,4,7,40,0.0,258.92340299427286,530.0430619932511,35.0,52.0,50.0,43.0,43.0,46.0,49.0,41.0,36.0,35.0,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
22392,237,237,0,2,7,50,1.0,499.318033138628,319.51407147994166,75.0,84.0,76.0,92.0,75.0,65.0,76.0,55.16666666666666,69.0,73.0,0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
21161,236,236,1,1,8,50,1.0,915.8740615092956,2468.227020676791,67.0,79.0,69.0,66.0,73.0,71.0,87.0,83.0,77.0,66.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4410,206,206,0,2,6,0,1.0,190.8702608853896,145.75155199151075,9.0,11.0,10.0,12.0,14.0,13.0,5.0,8.0,6.0,12.0,1.0,6.123233995736766e-17,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
16411,225,225,0,1,8,30,0.0,821.877176560587,1926.7221081974544,197.3333333333333,195.3333333333333,238.3333333333333,229.3333333333333,228.3333333333333,210.3333333333333,253.16666666666663,216.3333333333333,207.5,218.3333333333333,0.8660254037844387,-0.4999999999999998,5.66553889764798e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25722,242,242,1,2,8,50,0.0,891.6374908552552,505.004291456579,86.0,60.25,49.75,50.75,54.25,55.75,46.5,51.5,52.5,42.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
21795,237,237,1,0,9,10,1.0,338.779711651119,255.05956742107847,69.0,59.0,55.0,56.0,75.0,67.0,70.0,69.0,63.0,67.0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
280,201,201,0,1,6,30,1.0,22.84191986925668,193.8538097458193,19.0,24.0,16.0,18.0,12.0,11.0,15.0,16.0,11.0,10.0,1.0,6.123233995736766e-17,5.66553889764798e-16,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
17837,228,228,1,3,7,20,0.0,893.84243572509,214.5304125398676,33.0,43.0,40.0,41.0,39.0,43.0,47.0,34.0,28.0,20.0,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
19121,231,231,1,4,6,10,0.0,422.7614617346644,110.66350063403986,24.0,23.8,20.2,28.6,23.0,27.6,32.2,28.4,23.0,17.4,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26774,243,243,1,2,7,40,1.0,349.07896897510045,486.30059221783137,113.66666666666669,91.0,90.16666666666669,82.16666666666667,98.83333333333331,92.0,91.0,86.16666666666667,88.0,96.0,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
27360,230,230,0,3,9,30,1.0,1616.0152709643803,432.5448551371692,45.0,54.0,78.0,82.0,81.0,56.0,74.0,60.0,60.0,50.0,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23119,238,238,0,2,6,40,1.0,155.54250430533307,123.47076389980784,15.0,28.0,20.0,20.0,11.0,15.0,27.0,20.0,15.0,18.0,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
20038,232,232,0,3,7,40,0.0,2407.422495934928,1492.4829439546563,81.33333333333333,84.5,82.33333333333333,76.16666666666667,91.83333333333331,91.83333333333331,95.0,86.66666666666667,76.0,80.16666666666667,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22351,237,237,0,1,10,40,1.0,499.318033138628,319.51407147994166,4.0,6.0,6.0,6.0,6.0,5.0,7.0,4.0,4.0,2.0,0.4999999999999999,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
8090,211,211,0,2,10,10,1.0,380.1921370290317,1249.0249236002078,20.0,30.0,29.0,27.0,27.0,28.0,27.0,22.0,20.0,20.0,0.4999999999999999,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
8725,213,213,1,4,8,0,0.0,1806.0495635479624,618.4265706270891,48.0,55.0,65.0,57.0,55.0,42.0,53.0,53.0,38.0,43.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
30182,235,235,0,2,10,40,0.0,543.7090230220965,452.2028003126828,17.666666666666668,22.83333333333333,26.83333333333333,25.83333333333333,23.83333333333333,19.666666666666668,22.83333333333333,16.5,12.5,7.333333333333333,0.4999999999999999,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
15816,224,224,0,1,9,0,0.0,224.3882766994603,520.2790833851695,136.4,160.8,175.0,194.4,182.2,173.0,212.8,171.0,157.8,166.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
24161,240,240,1,1,8,50,0.0,1229.578871451161,1866.4872397830788,92.0,68.0,64.0,60.0,69.0,77.0,66.0,66.0,66.0,52.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
7070,210,210,0,4,7,0,0.0,258.92340299427286,530.0430619932511,27.0,28.0,25.0,26.0,27.0,25.0,23.0,20.0,23.0,27.0,0.9659258262890684,-0.2588190451025206,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
24884,241,241,1,1,6,30,0.0,195.16783172231084,172.49131812722027,33.75,32.25,22.5,22.5,21.25,23.5,23.5,21.0,14.75,20.75,1.0,6.123233995736766e-17,5.66553889764798e-16,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
13789,221,221,1,2,10,0,0.0,173.1753959604213,1600.6419276980755,30.5,31.0,36.0,43.5,43.5,52.0,39.5,37.0,33.0,23.5,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22774,238,238,0,4,7,30,1.0,373.6590811333027,285.51140930629595,41.0,50.0,42.0,54.0,40.0,42.0,39.0,31.0,38.0,23.0,0.9659258262890684,-0.2588190451025206,5.66553889764798e-16,-1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
12332,219,219,1,4,8,40,0.0,374.3625622926794,6076.05909740075,107.6,107.2,124.8,125.6,131.6,143.0,130.6,125.6,95.4,94.4,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25026,241,241,0,4,7,30,0.0,210.0093729146572,110.29308983340398,21.25,37.5,27.5,32.5,32.5,31.5,25.5,27.5,31.5,18.25,0.9659258262890684,-0.2588190451025206,5.66553889764798e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16636,226,226,1,3,7,20,1.0,450.7732815807893,289.8623827467103,27.2,35.2,35.2,31.2,36.2,39.4,33.2,29.2,21.0,16.0,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11163,217,217,1,0,6,10,0.0,356.6293442042088,199.3030382212784,13.0,14.0,20.0,18.0,19.0,22.0,19.0,17.0,15.0,12.0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
25158,241,241,0,0,9,50,0.0,71.80203129138779,63.45936680428656,13.0,14.25,22.25,20.25,15.5,15.5,11.0,13.25,11.0,7.75,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4047,206,206,1,2,10,40,1.0,380.7823414984461,241.0998900157602,18.6,23.0,22.2,20.2,19.4,21.2,16.8,21.2,16.0,15.6,0.4999999999999999,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
1179,202,202,0,0,8,10,0.0,232.69070511556407,4560.06362711246,72.0,77.33333333333333,74.66666666666667,92.66666666666669,80.0,99.66666666666669,95.33333333333331,83.33333333333333,79.0,78.33333333333333,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
28764,234,234,0,2,7,0,2.0,1909.7341462602265,583.294083417033,34.0,45.0,48.0,37.0,39.0,34.0,45.0,37.0,29.0,43.0,0.9659258262890684,-0.2588190451025206,0.0,1.0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
20847,233,233,0,1,7,40,1.0,1074.8002890331493,372.1079126885255,55.25,59.75,50.75,56.25,57.25,55.25,52.75,53.5,48.0,44.5,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
26328,243,243,0,3,10,40,1.0,137.1347296550365,191.04187353559328,9.5,13.0,15.5,16.5,14.0,16.5,15.5,14.0,11.5,12.5,0.4999999999999999,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
28721,234,234,0,1,9,30,2.0,728.5720616134413,303.32803557184934,32.666666666666664,40.0,39.66666666666666,38.0,34.666666666666664,25.666666666666668,29.666666666666668,26.33333333333333,20.33333333333333,19.33333333333333,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
21652,236,236,0,2,8,30,1.0,555.9478562989234,1498.2469519259482,7.0,10.0,9.0,9.0,5.0,6.0,7.0,6.0,5.0,4.0,0.8660254037844387,-0.4999999999999998,5.66553889764798e-16,-1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
13498,220,220,0,2,10,50,1.0,352.5727552727198,1898.9392338952216,22.0,28.0,35.0,42.0,48.0,42.0,40.0,35.0,33.0,24.0,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20399,233,233,1,3,7,10,1.0,995.2956013778096,344.5824982703786,34.0,38.0,33.0,49.0,37.0,42.0,55.0,39.0,40.0,34.0,0.9659258262890684,-0.2588190451025206,0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
4413,206,206,0,2,6,10,1.0,190.8702608853896,145.75155199151075,31.0,37.0,35.0,36.0,21.0,27.0,21.0,22.0,18.0,31.0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
15776,224,224,0,3,10,40,0.0,424.6112545270282,1241.368334649969,51.0,55.0,73.0,85.0,93.0,75.0,76.0,70.0,64.0,58.0,0.4999999999999999,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7567,211,211,1,0,6,30,1.0,139.12154789431838,449.3112180995948,25.2,27.0,27.0,28.0,20.8,25.0,15.2,20.8,19.8,26.0,1.0,6.123233995736766e-17,5.66553889764798e-16,-1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
6814,210,210,1,0,6,20,0.0,141.8552022578124,260.30610351188284,46.16666666666666,37.16666666666666,43.16666666666666,45.333333333333336,30.0,32.166666666666664,43.16666666666666,27.166666666666668,33.166666666666664,43.16666666666666,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
4641,207,207,1,3,7,40,0.0,606.4093649631517,187.0348549510693,82.2,79.2,75.2,80.2,85.2,72.2,70.2,77.2,64.2,66.2,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8726,213,213,1,4,8,10,0.0,1806.0495635479624,618.4265706270891,60.4,72.0,107.0,99.4,98.8,82.2,87.4,84.2,65.8,76.0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
25450,242,242,1,4,6,10,0.0,246.7251919471868,153.28663696565698,36.25,34.75,28.5,23.25,18.0,32.0,19.75,15.25,14.25,18.0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
18724,229,229,1,2,9,30,0.0,209.77954429200665,52.930838587626994,21.2,21.0,25.2,33.0,32.8,27.2,32.8,25.0,20.0,11.2,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
19052,230,230,1,4,6,0,1.0,729.7518523232908,195.32637773954312,18.0,25.0,23.0,26.0,21.0,29.0,38.0,25.0,23.0,12.0,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5337,208,208,1,0,8,10,3.0,827.7695780443042,498.2916728592999,125.4,118.6,107.6,119.6,108.6,101.8,103.6,111.6,102.8,117.4,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
20507,233,233,1,1,8,10,1.0,1426.6928880630005,833.6991185330926,77.0,76.0,90.0,122.0,106.0,111.0,115.0,111.0,100.0,82.0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
6596,209,209,0,1,7,20,0.0,70.20143758956772,156.85737262089793,64.0,61.5,58.5,48.0,44.5,49.0,58.5,56.5,48.5,60.5,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
13069,220,220,1,3,10,0,1.0,289.16697075467744,1557.4388482965587,31.5,40.0,39.5,48.0,45.0,54.0,46.5,48.0,39.5,28.5,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
22117,237,237,0,0,7,40,1.0,499.318033138628,319.51407147994166,75.0,84.0,72.0,95.0,76.0,66.0,65.0,50.0,59.0,58.0,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3946,206,206,1,1,7,20,1.0,380.7823414984461,241.0998900157602,42.333333333333336,46.5,45.5,42.333333333333336,40.16666666666666,47.5,39.333333333333336,36.16666666666666,34.166666666666664,40.333333333333336,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
1121,202,202,0,4,9,50,0.0,52.494802466525904,387.76672757209263,22.5,26.0,31.0,38.0,31.0,39.0,27.5,26.0,27.5,26.0,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
9038,213,213,0,4,9,10,0.0,408.4651532646924,222.574920888603,28.5,33.75,34.5,31.5,31.5,33.5,31.75,28.25,25.0,27.25,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
28209,234,234,1,1,6,10,2.0,851.1594452358738,354.36511511308214,47.0,43.0,34.0,61.0,47.0,46.0,67.0,56.0,43.0,37.0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
7481,210,210,0,2,9,50,0.0,117.2598662353383,215.17334854291167,20.5,28.0,29.5,27.5,26.5,26.0,30.5,25.0,20.5,21.5,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
959,202,202,1,1,8,20,0.0,262.04080173375104,5135.240482476583,166.0,155.0,158.0,142.0,153.0,131.0,123.0,145.0,126.0,129.0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2362,204,204,1,0,10,20,1.0,50.54175657506856,410.0530362118285,17.0,22.0,17.0,17.0,13.0,13.0,11.0,15.0,13.0,13.0,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
11073,216,216,0,2,8,40,1.0,1943.4016053344355,2104.286392833937,37.0,38.0,48.42857142857143,46.42857142857143,38.0,44.42857142857143,41.71428571428572,31.285714285714285,31.428571428571427,31.142857142857142,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
21657,236,236,0,2,8,40,1.0,555.9478562989234,1498.2469519259482,44.333333333333336,58.66666666666666,61.833333333333336,52.5,38.16666666666666,38.0,48.333333333333336,52.5,39.0,29.83333333333333,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
16813,226,226,0,4,7,0,1.0,1871.029458145238,1203.1348775272625,91.0,91.16666666666669,93.0,97.0,112.66666666666669,91.0,96.0,84.16666666666667,73.33333333333333,108.83333333333331,0.9659258262890684,-0.2588190451025206,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
24888,241,241,1,1,6,50,0.0,195.16783172231084,172.49131812722027,48.25,36.0,33.75,37.75,39.0,35.75,30.75,25.5,25.75,33.75,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
